75,56,51,61,58
75,56,51,61,58
25,25,6,12,6
50,87,75,75,37
87,75,75,87,43
81,75,75,75,43
25,25,6,6,6
18,6,25,37,6
93,50,75,62,12
87,75,50,81,37
50,25,68,31,56
56,43,87,87,81
93,81,68,100,50
64,49,78,50,77
50,50,37,50,25
0,0,0,0,0
87,87,87,87,43
0,0,0,0,0
81,58,65,69,65
43,50,81,50,87
68,43,56,68,100
87,50,62,31,50
87,81,93,56,56
70,51,50,61,48
12,5,5,5,5
85,66,76,80,72
0,0,0,0,0
87,62,43,56,43
69,69,74,72,77
75,50,93,43,68
93,87,87,56,75
93,75,62,100,81
81,81,43,68,56
81,43,56,75,43
75,87,81,62,56
60,70,63,70,73
78,58,63,53,48
93,87,81,43,18
25,37,18,25,18
87,62,87,12,50
81,100,62,62,31
69,74,84,74,86
87,56,43,75,12
73,42,70,69,56
75,68,81,18,43
6,6,5,0,0
100,87,56,43,18
100,56,56,81,18
6,0,0,0,0
62,50,31,43,50
87,68,68,75,68
76,53,73,36,61
75,62,37,68,25
0,0,0,0,0
25,25,25,0,12
58,75,76,71,71
82,58,73,58,82
75,81,68,100,87
61,76,71,61,56
68,50,87,81,62
68,25,75,75,87
12,6,12,0,0
81,50,50,50,43
100,87,93,87,100
68,87,75,50,50
93,87,62,43,56
43,31,87,25,62
100,87,37,87,31
37,25,56,43,100
87,75,75,43,75
87,75,75,43,75
73,77,86,90,86
87,50,81,75,75
62,62,81,62,50
89,81,85,64,65
81,50,87,37,25
87,50,75,56,93
0,0,0,0,0
100,87,56,75,68
86,65,77,65,54
100,100,81,62,18
62,31,37,31,18
81,75,68,87,62
61,84,84,50,37
62,43,56,62,31
12,10,9,8,10
56,93,56,25,31
81,68,81,62,31
87,100,87,56,37
15,15,11,11,15
87,43,68,87,25
87,25,68,50,37
50,76,71,68,78
81,87,75,68,56
93,68,100,68,37
68,37,43,43,25
76,77,72,65,53
58,73,65,46,60
62,31,62,100,56
81,43,56,68,18
75,37,100,37,93
76,77,72,65,53
86,64,84,54,53
87,68,56,100,37
70,48,69,54,50
84,50,82,48,57
87,87,75,87,75
52,86,77,61,65
87,87,75,56,62
25,0,12,0,0
68,87,56,81,75
92,49,74,65,74
75,31,37,68,50
56,50,25,37,31
51,70,53,60,66
93,75,93,100,62
21,20,16,15,8
0,0,0,0,0
93,62,68,56,25
21,15,13,11,13
55,68,58,50,73
87,62,81,12,0
0,12,0,0,0
87,6,37,56,43
70,43,61,53,63
62,50,81,62,93
25,31,68,37,12
0,0,0,0,0
75,56,68,93,18
43,68,100,75,68
88,66,70,65,69
100,37,56,87,81
0,0,0,0,0
10,10,12,8,6
0,0,0,0,0
82,69,84,62,64
93,87,81,68,43
75,37,50,31,37
0,0,0,0,0
43,18,50,37,31
62,62,68,68,12
93,81,87,68,12
75,75,50,81,62
93,75,43,81,6
87,37,68,75,43
72,58,61,72,76
0,0,0,0,0
50,31,43,75,12
87,56,93,68,56
84,60,57,69,64
81,68,81,87,68
93,62,81,87,81
37,31,37,25,6
100,81,68,81,43
0,0,0,0,0
69,58,74,61,61
0,0,0,0,0
0,0,0,0,0
100,81,68,43,62
81,6,62,68,37
37,66,57,34,69
65,70,78,73,69
0,0,0,0,0
0,0,0,0,0
68,56,87,100,43
75,62,50,81,37
68,56,87,100,43
68,25,50,25,62
13,10,10,6,6
0,0,0,0,0
68,68,68,62,56
93,18,87,56,81
60,61,63,63,65
87,50,68,12,25
37,6,25,12,25
28,30,25,25,24
93,81,56,75,37
81,62,100,50,81
73,57,82,72,70
85,65,77,74,84
87,56,68,62,37
87,56,31,37,25
81,81,81,68,81
84,73,84,58,73
66,66,70,53,71
87,56,31,37,25
75,87,87,87,68
75,93,62,56,37
38,95,60,70,86
87,81,81,75,75
64,65,85,69,60
25,25,25,6,12
76,72,88,64,80
62,81,87,87,43
0,12,0,0,0
100,100,62,75,31
81,25,93,6,37
60,46,62,57,62
75,43,75,81,56
75,6,68,56,56
76,68,70,75,58
81,56,75,75,31
13,10,6,11,6
81,62,62,75,81
0,0,0,0,0
100,87,68,93,12
31,75,56,100,18
62,31,75,81,75
98,56,68,46,33
87,18,43,43,18
88,65,82,58,44
62,50,68,50,43
100,68,75,62,25
81,68,68,87,62
58,71,78,73,70
75,68,75,68,50
31,68,100,62,75
75,37,68,75,50
75,62,75,93,56
80,60,65,65,73
68,68,81,81,37
75,56,37,62,43
62,68,68,62,50
100,56,81,31,31
12,12,10,12,6
61,48,56,58,71
56,43,31,100,25
87,50,25,37,25
100,81,75,56,37
56,50,65,75,66
5,0,0,0,0
68,50,37,37,25
12,6,6,12,6
87,93,87,62,31
93,12,37,31,37
62,81,50,50,31
81,81,43,56,37
100,56,43,62,56
81,81,68,93,87
100,62,81,68,37
75,18,18,75,31
100,87,81,50,50
78,66,65,63,63
72,65,80,69,53
93,43,81,87,81
70,76,74,60,52
62,31,43,31,12
100,68,87,81,25
74,48,61,53,48
87,87,75,100,50
68,31,37,62,50
12,0,6,0,0
75,55,71,60,61
87,68,81,50,18
93,62,68,75,56
100,50,87,75,25
87,50,50,87,56
93,56,87,87,43
25,12,25,0,0
18,18,18,12,12
56,25,18,43,31
62,43,56,56,56
93,75,100,62,50
62,25,56,37,37
87,75,75,62,56
0,0,0,0,0
81,93,81,87,18
62,31,43,68,18
87,75,75,62,56
87,93,37,100,37
10,13,6,6,6
76,56,81,72,56
68,25,75,31,37
88,45,66,61,26
89,48,84,73,53
31,75,81,81,12
81,62,73,60,61
100,56,93,81,56
68,81,75,75,43
10,6,6,5,5
10,6,6,5,5
75,12,50,50,62
81,62,68,43,87
100,50,56,75,75
43,18,68,81,56
6,12,0,0,0
81,56,56,75,56
50,62,66,62,74
81,12,25,62,25
50,6,50,62,25
50,75,81,56,87
0,0,0,0,0
94,73,92,74,74
75,62,81,75,87
87,56,68,68,56
43,75,81,56,43
81,75,93,81,68
0,0,0,0,0
81,6,56,62,43
5,0,0,0,0
29,24,32,25,28
75,50,75,55,71
87,75,81,87,43
56,75,12,56,25
61,61,50,55,65
26,21,16,18,13
100,75,68,81,43
93,62,87,87,62
0,0,0,0,0
75,62,81,31,37
5,5,0,0,0
64,72,80,56,61
93,37,62,31,43
50,62,62,43,81
56,87,50,56,0
100,56,25,56,25
62,75,87,62,56
73,61,58,58,68
68,87,81,75,93
12,25,12,0,0
56,56,87,87,75
56,87,87,75,56
62,50,31,62,50
53,57,57,62,78
93,62,81,50,37
93,18,50,62,31
100,81,93,87,100
75,62,50,87,37
0,12,0,0,0
75,87,81,62,25
87,50,68,75,25
81,25,75,56,50
0,0,0,0,0
75,100,87,62,50
68,56,56,68,60
66,77,86,84,52
100,62,62,50,6
76,57,50,73,77
0,0,0,0,0
25,25,12,12,12
81,37,56,93,62
0,0,0,0,0
50,68,75,75,31
100,68,93,81,62
75,87,43,37,37
100,75,56,56,31
90,52,74,45,81
81,62,68,62,37
68,37,62,75,50
62,31,81,37,81
6,0,0,0,0
72,37,72,46,62
82,52,70,56,50
6,12,25,0,12
5,5,0,0,0
81,50,75,87,87
82,62,82,80,54
68,53,70,73,49
68,75,73,81,65
93,25,75,56,18
81,81,87,56,56
45,72,70,72,77
81,31,68,68,75
45,42,53,45,40
100,37,68,31,12
81,43,37,50,37
0,0,0,0,0
62,68,50,62,43
81,50,81,81,93
68,50,81,6,81
37,12,75,62,62
75,56,87,93,43
93,50,31,12,12
0,0,0,0,0
93,50,68,87,56
68,87,62,68,12
93,50,31,12,12
68,87,62,68,12
93,87,75,75,62
62,56,62,68,93
87,75,75,62,50
50,18,43,50,56
75,18,68,75,93
87,43,56,75,43
62,25,87,81,43
56,62,93,25,87
75,50,62,87,56
0,0,0,0,0
73,58,85,60,64
68,56,81,75,56
87,43,87,68,68
75,37,56,68,18
87,81,93,75,75
36,37,36,18,22
49,52,56,58,93
0,0,0,0,0
62,31,50,12,43
81,75,93,93,87
66,80,73,51,85
16,12,10,8,5
81,87,81,81,68
75,43,87,68,75
10,5,5,5,5
58,40,51,58,76
62,62,93,100,50
81,25,56,43,6
43,43,87,50,68
87,43,62,31,68
62,56,43,62,25
68,25,62,50,68
100,68,56,87,43
100,81,87,81,68
18,43,75,75,50
69,80,80,65,69
93,43,62,37,37
81,18,87,81,75
70,53,68,61,61
43,62,93,56,43
93,50,68,50,0
40,61,83,63,71
50,43,68,87,62
70,78,90,74,57
75,50,56,75,56
93,68,68,81,31
62,25,31,50,37
100,100,43,75,18
81,75,81,81,68
81,50,93,68,37
93,37,81,50,93
31,25,25,25,0
13,10,9,8,10
72,46,72,65,70
0,0,0,0,0
75,43,62,81,56
87,50,68,50,43
75,56,75,75,62
75,25,37,62,12
62,37,87,62,31
50,50,75,31,62
75,87,62,62,93
87,75,56,81,37
76,51,68,58,53
93,50,62,93,75
10,10,4,2,2
87,43,43,93,56
50,37,43,18,12
75,12,68,50,12
50,43,81,37,31
81,93,62,62,37
87,68,81,43,62
87,56,68,62,18
50,75,62,56,68
94,69,80,73,45
75,50,75,62,50
12,25,18,0,25
93,68,93,37,31
83,65,55,63,55
100,87,93,87,25
71,43,68,50,68
56,50,87,25,43
72,64,73,69,69
75,68,68,81,62
0,0,0,0,0
87,68,62,75,56
62,62,87,75,37
75,43,81,75,62
62,93,81,87,62
87,56,75,43,31
25,0,6,12,0
75,75,62,43,25
37,50,62,68,75
93,75,50,93,12
100,100,100,81,100
93,75,50,75,37
12,6,12,12,12
68,81,43,75,31
100,56,87,81,56
100,93,62,62,50
5,0,0,0,0
72,61,72,62,60
12,12,0,0,0
75,75,81,75,50
0,0,0,0,0
6,0,0,0,0
87,75,75,75,75
93,87,81,93,62
93,100,93,93,37
11,11,11,6,5
50,50,12,37,37
87,43,56,75,37
100,81,87,50,43
100,75,75,93,43
93,56,75,81,43
100,75,50,50,43
81,75,62,81,62
62,93,93,68,87
43,12,62,68,31
43,12,62,68,31
62,25,31,43,12
93,31,56,68,56
81,62,56,56,50
21,13,8,13,8
50,31,68,18,75
73,64,76,61,56
93,68,87,93,81
56,43,50,56,25
56,56,56,50,50
93,31,56,62,37
0,0,0,0,0
56,76,65,58,53
87,43,50,56,12
12,0,12,6,0
81,25,62,50,31
84,56,69,49,61
100,75,81,100,25
0,0,0,0,0
37,37,31,50,18
75,12,68,43,56
68,62,81,50,68
81,25,62,18,50
12,0,0,0,0
0,0,0,0,0
50,12,31,37,25
76,66,61,61,41
31,100,81,87,56
46,89,86,84,62
93,68,87,87,62
75,62,81,43,75
50,68,56,56,87
87,37,81,81,62
12,0,12,0,0
87,37,81,81,62
100,93,81,81,18
93,75,68,18,37
25,50,50,68,62
56,62,81,100,50
75,87,87,100,75
81,56,93,75,12
68,25,62,81,50
6,5,0,0,0
93,56,68,81,25
75,56,56,37,37
68,93,81,62,62
75,37,81,68,75
88,61,74,90,56
75,18,68,18,50
0,0,0,0,0
75,18,68,18,50
81,81,68,62,50
5,0,0,0,0
100,56,56,43,25
12,12,0,0,0
93,100,93,68,56
12,0,12,12,0
87,18,68,81,100
62,62,56,87,25
75,62,87,75,81
0,0,0,0,0
87,37,62,75,62
56,50,43,81,43
12,12,87,62,68
68,87,87,50,50
100,62,62,81,6
93,43,62,62,18
100,68,68,62,56
0,0,87,37,87
100,75,87,68,50
100,37,43,62,18
87,81,81,87,93
73,70,61,71,65
50,43,50,43,18
100,81,93,62,56
81,68,56,56,37
75,50,87,75,50
58,68,61,68,80
75,18,62,93,25
81,37,50,100,93
87,75,56,31,12
87,68,100,87,75
81,18,43,18,31
80,48,60,23,31
37,81,56,50,50
75,37,68,62,43
75,81,81,93,81
93,62,56,75,50
62,50,37,43,18
81,68,75,68,68
0,12,0,0,0
93,81,62,81,87
68,18,68,18,81
43,56,43,50,25
0,6,0,0,0
68,93,62,62,68
74,54,73,77,66
10,13,13,13,6
81,68,88,48,50
62,62,81,56,87
90,60,71,48,53
68,43,50,37,43
62,68,75,56,62
0,0,0,0,0
68,50,81,81,43
0,0,0,0,0
87,93,87,56,31
100,25,62,25,25
0,0,0,0,0
75,25,62,100,62
75,75,87,81,87
66,58,68,43,60
12,12,12,0,0
81,68,93,68,75
87,31,93,31,93
75,87,93,18,37
75,56,68,62,81
75,56,68,62,81
62,50,56,93,31
87,87,81,50,75
87,100,75,56,81
75,25,81,68,31
100,87,87,62,43
75,37,68,56,56
93,93,87,50,43
6,25,20,20,18
100,75,100,100,75
60,55,63,60,58
87,43,68,100,50
50,56,68,68,43
100,87,75,6,43
62,43,37,37,37
93,68,81,62,31
87,87,87,93,93
75,37,56,75,37
93,42,73,46,73
93,81,87,62,12
0,0,0,0,0
62,75,81,62,56
75,87,75,50,68
82,57,86,73,61
75,25,37,68,93
87,87,81,50,43
87,31,62,81,62
80,53,82,29,56
90,69,73,80,54
100,62,75,37,62
87,68,68,87,75
16,17,17,13,8
66,63,66,56,50
70,44,80,53,54
100,68,75,75,25
93,75,93,93,18
80,65,70,93,90
74,48,73,61,61
100,50,81,75,75
37,31,12,37,25
87,93,87,68,31
68,31,43,25,56
75,100,93,87,68
53,53,74,73,69
75,50,50,100,56
12,12,12,0,6
37,25,81,56,81
31,6,81,75,56
75,50,75,87,56
100,87,81,43,62
93,56,68,31,37
31,43,75,31,68
61,73,70,65,88
25,37,25,12,0
0,0,0,0,0
87,68,50,68,56
81,58,77,70,65
50,6,68,68,81
0,12,0,0,0
80,76,80,66,60
18,18,12,0,12
87,43,81,62,25
75,50,81,62,50
5,4,5,2,0
53,78,60,75,65
8,10,8,10,6
93,81,56,62,18
68,43,81,18,43
63,61,71,58,70
93,70,78,77,54
65,41,65,63,70
93,93,81,87,43
87,43,75,37,56
75,68,93,56,43
31,43,25,37,0
60,86,82,70,53
62,12,12,25,12
68,18,56,18,31
76,82,88,89,90
93,62,81,75,68
81,31,62,62,25
100,75,56,62,43
93,50,75,56,56
12,12,12,12,0
87,43,56,56,6
87,62,81,87,75
5,5,0,0,0
0,0,0,0,0
87,81,87,75,31
31,37,93,43,87
87,50,68,75,93
87,75,75,87,37
78,69,76,66,44
75,50,43,31,37
81,81,68,81,6
80,58,66,50,69
40,31,25,30,33
6,0,0,0,0
94,46,62,92,84
62,56,37,50,12
65,73,55,78,75
81,31,56,75,31
87,37,50,50,62
68,87,68,81,75
93,31,68,87,68
93,88,92,100,94
62,68,100,87,37
37,12,62,62,50
93,62,75,75,81
100,56,37,56,25
62,75,68,75,43
87,43,50,68,31
80,68,72,62,48
87,37,75,37,43
0,0,0,0,0
5,0,0,0,0
93,62,62,68,62
53,66,71,65,41
74,58,69,77,61
56,37,87,62,62
100,75,18,81,31
87,87,68,62,37
100,75,18,81,31
100,25,75,37,50
43,56,68,68,75
81,81,93,62,68
100,62,100,12,100
93,50,37,87,75
0,0,0,0,0
81,45,70,54,42
45,90,53,41,66
18,0,62,12,62
75,87,75,50,68
100,87,100,93,68
93,50,81,87,62
81,50,75,100,31
75,25,75,62,62
87,93,68,37,31
75,6,87,37,50
0,0,0,0,0
100,31,31,37,31
75,62,37,50,50
25,25,25,6,6
43,50,43,87,75
56,60,75,61,65
34,30,30,28,29
75,75,93,68,62
87,12,56,25,87
81,50,56,81,31
93,43,50,50,37
87,37,62,87,37
25,0,18,0,0
62,75,87,87,62
87,62,50,37,62
75,56,56,68,43
87,75,81,37,68
81,50,56,56,37
0,0,0,0,0
77,88,78,49,74
22,24,12,13,12
75,43,75,68,56
0,0,0,0,0
75,37,75,25,37
81,62,68,68,56
5,5,0,0,0
81,25,68,93,18
75,50,87,62,62
16,10,12,8,10
93,68,75,62,31
72,81,85,77,72
37,68,87,25,68
42,72,66,53,84
81,50,87,68,62
81,57,69,66,82
87,87,68,87,43
100,81,68,75,31
100,43,75,68,25
77,50,66,68,61
87,18,62,50,12
0,0,0,0,0
61,77,81,78,76
87,62,75,81,25
25,12,18,12,0
12,12,12,0,12
87,62,87,62,56
81,87,81,93,81
75,75,75,87,56
80,60,70,65,62
93,56,81,31,68
100,100,87,87,50
81,50,43,62,12
81,68,81,68,37
12,8,8,10,2
87,75,81,56,56
93,68,81,87,87
75,100,93,87,87
68,43,50,56,31
65,43,48,68,75
12,68,75,18,31
66,65,58,55,68
62,31,56,50,12
75,62,62,75,37
60,49,68,44,45
93,62,68,43,56
43,25,75,68,81
68,68,87,56,62
68,62,50,87,56
81,31,56,87,50
58,55,75,56,75
87,62,62,62,0
0,0,0,0,0
100,75,100,75,18
25,18,25,12,6
87,37,62,81,81
68,81,75,75,31
87,43,87,31,43
62,37,68,93,56
100,93,50,81,75
100,93,62,25,50
68,62,31,25,18
65,81,76,60,56
100,75,81,75,31
68,50,93,50,87
43,62,87,75,100
69,58,61,50,74
87,68,87,81,31
100,25,87,68,68
100,87,56,43,56
68,43,75,43,68
87,50,56,68,12
93,87,75,75,43
93,31,68,68,37
93,87,75,75,43
6,12,0,0,0
81,81,81,75,50
48,78,86,66,73
100,81,81,50,37
87,81,56,25,37
100,81,81,50,37
87,18,50,87,56
93,100,93,87,50
31,43,81,56,87
68,56,93,56,43
18,18,50,68,62
100,68,68,81,12
68,50,50,81,62
43,60,58,80,70
12,0,12,6,6
68,43,68,75,56
75,18,62,56,18
68,43,68,75,56
5,5,0,0,0
87,37,62,75,50
87,37,62,75,50
100,81,56,43,43
100,75,87,18,50
100,62,87,50,37
5,6,0,0,0
90,69,82,66,46
50,43,43,31,31
28,30,21,23,25
75,37,18,43,18
78,74,81,66,52
75,31,62,75,31
68,43,25,0,12
9,9,5,5,4
87,75,75,93,50
93,62,56,75,43
50,81,87,75,62
87,75,43,56,18
56,80,60,70,61
24,16,13,17,10
81,68,50,87,31
78,68,85,80,73
46,86,88,73,61
75,87,43,81,56
68,37,93,81,87
87,62,87,87,100
87,87,68,75,56
0,0,0,0,0
68,81,75,25,37
75,87,100,75,68
100,100,68,43,37
70,69,72,48,69
100,62,68,75,75
93,93,81,81,62
93,81,56,50,18
62,37,43,75,62
71,58,51,53,70
87,25,37,56,43
100,75,81,87,75
81,18,56,25,0
50,37,37,37,12
50,25,81,87,56
100,93,93,62,37
100,81,68,81,37
87,43,75,68,0
87,81,87,87,50
93,68,87,62,56
75,25,87,81,93
76,50,84,57,66
80,66,72,74,80
68,75,75,87,100
87,37,68,50,56
87,50,75,56,43
87,37,68,50,56
87,68,62,87,25
87,68,62,87,25
0,0,0,0,0
75,75,50,100,50
87,6,81,75,50
68,56,87,75,87
100,62,56,43,37
81,43,62,68,81
93,44,74,80,90
100,75,75,62,25
25,25,12,12,6
93,18,43,87,75
93,81,87,37,25
100,100,100,100,100
70,68,85,64,88
0,0,0,0,0
87,50,50,56,43
87,75,75,87,37
0,0,0,0,0
56,43,37,31,18
100,100,68,87,68
0,0,0,0,0
62,64,78,64,64
93,50,68,37,12
93,56,75,50,43
37,43,75,43,18
100,43,75,56,43
70,66,70,50,55
87,87,93,12,62
5,0,0,0,0
75,12,43,68,62
93,75,81,50,50
100,87,68,87,6
75,37,68,62,87
75,12,75,81,31
81,56,50,62,68
50,56,81,50,43
81,68,68,81,68
51,58,58,56,66
100,100,87,62,50
87,87,87,62,25
100,87,62,81,50
37,0,62,56,100
68,31,75,25,62
100,18,75,75,56
81,68,81,75,25
75,68,62,87,75
94,46,73,78,81
100,75,81,75,75
81,37,75,43,50
56,50,81,75,56
100,50,100,87,37
50,68,93,93,68
56,50,81,75,56
100,62,56,62,25
93,75,75,75,18
50,43,37,25,12
0,6,0,0,0
87,75,87,50,75
93,87,87,56,56
68,62,81,81,56
12,12,12,6,12
87,68,56,56,50
62,37,25,50,37
93,81,62,68,37
74,49,62,58,60
81,12,31,50,56
75,50,75,100,87
93,50,81,87,87
100,62,68,81,31
25,12,18,0,12
69,62,78,76,62
64,72,73,45,45
68,81,68,25,37
75,62,75,87,50
62,75,81,50,56
68,62,62,37,31
87,62,100,87,56
75,93,68,37,18
75,25,62,37,18
81,18,50,37,18
93,62,56,87,43
62,50,56,93,75
68,43,50,50,56
56,81,50,87,37
87,37,81,87,75
87,37,62,56,43
81,81,81,50,62
37,18,12,25,0
28,22,25,14,18
8,16,8,15,8
0,0,0,0,0
93,43,68,43,68
87,31,68,31,87
81,56,50,31,75
75,75,68,100,81
81,62,68,81,100
93,50,93,68,50
63,70,63,81,60
64,86,90,78,58
75,81,81,75,75
50,31,100,62,75
68,25,87,50,75
25,6,18,0,0
6,5,6,0,0
80,68,94,68,76
65,58,71,58,80
75,37,43,43,0
0,6,0,0,0
87,68,93,56,43
12,0,6,0,0
14,21,20,21,12
65,61,61,55,65
87,50,43,37,0
62,50,43,50,12
93,68,68,75,56
75,56,81,68,37
100,87,87,100,87
10,10,16,17,16
87,37,62,68,56
52,58,78,74,60
93,81,75,62,37
6,3,0,0,0
100,68,62,62,25
70,54,65,54,53
75,37,62,87,31
100,93,81,93,37
93,68,81,81,50
100,75,68,87,0
81,31,56,62,18
93,87,87,100,81
75,81,81,68,56
0,0,0,0,0
68,68,87,6,68
0,0,0,0,0
81,50,68,50,18
81,50,37,56,18
93,93,75,68,50
0,0,0,0,0
75,37,56,31,37
75,62,93,68,75
75,81,93,56,62
75,37,87,81,43
0,0,0,0,0
87,25,68,56,37
62,68,37,75,43
81,50,75,100,75
92,68,82,85,65
93,56,62,81,25
93,87,62,75,31
87,75,56,75,50
93,93,87,81,68
87,100,87,75,25
68,57,72,66,60
93,100,87,31,18
93,81,87,68,31
87,56,50,75,56
87,68,75,62,43
87,37,68,31,43
5,6,0,0,0
100,87,81,68,25
62,93,75,81,68
43,56,75,87,56
56,88,86,81,82
75,56,56,68,68
25,18,25,0,0
75,31,62,37,62
75,43,75,68,18
0,0,0,0,0
6,6,0,0,0
81,50,68,81,25
81,62,56,56,37
12,6,0,0,12
62,56,87,87,68
93,81,87,87,62
56,12,56,50,75
100,68,87,50,6
87,81,81,81,43
56,50,75,75,81
100,75,87,75,68
93,62,50,68,56
100,87,93,87,62
56,37,56,37,37
0,0,0,0,0
6,0,0,0,0
56,37,56,37,37
81,12,56,75,62
5,0,0,0,0
0,0,0,0,0
87,56,62,37,25
0,0,0,0,0
80,58,69,72,74
100,93,75,25,31
87,18,12,31,25
68,60,68,71,63
68,37,50,100,43
66,40,66,63,58
93,50,50,12,12
100,62,62,43,31
68,65,66,50,58
93,50,50,12,12
70,57,69,60,50
0,0,0,0,0
56,58,69,54,53
87,56,50,100,37
68,18,62,87,62
100,81,93,87,43
12,0,12,0,12
68,75,43,37,43
0,0,0,0,0
62,87,25,68,43
50,18,50,93,93
65,71,58,70,65
75,75,87,50,50
91,48,60,46,55
75,75,56,62,68
50,25,50,31,37
81,50,75,68,93
0,0,0,0,0
100,56,75,93,68
0,0,0,0,0
58,76,61,70,81
93,75,62,87,62
25,50,87,87,93
100,81,62,62,12
5,5,5,0,0
81,48,74,80,70
62,43,68,50,25
100,75,100,62,50
100,87,87,75,37
68,56,68,31,18
68,56,68,31,18
25,18,12,6,12
68,25,68,81,43
37,50,62,75,25
93,68,68,81,62
87,56,75,43,43
81,50,50,93,56
58,75,76,51,88
93,75,81,75,62
13,8,9,8,5
74,42,72,66,89
75,75,93,31,43
93,81,93,75,56
87,43,62,93,37
12,6,8,5,2
87,43,62,93,37
87,68,56,93,50
87,75,81,37,43
81,6,68,50,81
43,37,37,25,18
37,50,62,68,81
26,11,23,13,11
87,75,68,100,56
86,84,80,88,76
81,75,87,62,81
56,25,56,18,75
87,50,75,75,56
50,65,83,58,58
75,56,56,100,50
10,15,5,8,5
100,87,93,93,75
87,50,62,68,56
18,31,31,25,37
100,62,18,50,0
87,31,75,50,37
93,68,56,93,18
0,0,0,0,0
81,75,81,81,75
85,70,89,80,73
62,37,68,43,43
81,50,56,37,12
87,75,81,50,31
62,75,87,50,37
93,93,87,75,68
80,53,65,70,65
81,62,81,100,43
100,87,75,81,62
62,68,93,56,43
75,75,81,87,43
5,5,5,4,1
0,0,0,0,0
100,87,75,81,62
45,49,56,69,60
75,31,68,100,93
0,0,0,0,0
100,43,93,68,43
100,62,68,56,31
62,6,31,12,31
25,25,18,12,6
87,56,56,81,37
18,25,25,12,25
87,56,75,56,50
100,62,68,56,31
100,12,68,56,25
81,68,75,87,68
87,87,87,68,56
93,81,93,87,93
87,81,81,87,18
97,76,81,85,57
93,75,81,81,50
75,62,68,68,0
75,18,43,43,56
80,69,74,80,80
85,58,70,64,54
62,87,12,50,62
62,87,62,81,87
89,61,77,68,52
0,0,0,0,0
80,50,57,60,50
75,81,78,53,56
100,75,87,100,43
87,100,62,62,56
87,56,93,50,56
81,75,87,87,81
43,18,50,12,56
54,45,80,89,92
89,60,76,74,46
0,0,0,0,0
81,68,75,81,31
93,75,93,81,75
87,75,75,25,37
56,81,81,68,50
56,81,81,68,50
5,0,0,0,0
74,49,60,49,58
100,100,93,75,43
75,25,43,50,50
100,75,43,81,37
0,0,0,0,0
93,43,68,75,25
87,62,56,75,68
60,53,63,76,71
18,0,87,25,43
100,93,68,87,50
62,100,87,87,12
62,52,72,69,69
100,43,56,75,31
87,93,68,75,75
87,75,68,68,75
75,37,87,68,37
93,50,68,43,37
46,48,54,56,61
60,78,63,41,85
43,43,43,50,25
78,44,60,69,70
81,75,87,62,87
5,4,0,0,0
93,75,87,68,62
62,56,66,72,72
75,25,75,43,81
100,37,75,43,37
87,37,100,43,43
87,37,81,56,37
62,50,87,87,43
82,58,74,73,57
43,81,75,50,75
31,31,31,6,31
75,31,37,31,25
87,43,37,75,31
93,56,25,68,12
87,68,75,56,18
78,62,65,74,74
18,18,6,0,0
50,68,68,37,75
93,81,93,87,87
93,68,87,50,75
81,62,81,68,68
50,37,62,62,75
75,81,75,93,50
93,56,68,68,62
60,85,80,66,65
12,6,12,0,6
68,75,62,56,87
81,75,68,81,75
81,37,81,37,50
37,87,100,81,68
12,6,12,0,6
100,50,87,62,43
12,6,12,0,0
0,12,0,0,0
93,31,62,43,62
81,68,75,68,37
0,0,0,0,0
87,31,68,81,62
0,12,0,0,0
75,50,56,43,62
5,0,0,0,0
12,12,12,6,0
75,25,75,81,93
87,75,93,93,100
93,75,56,18,50
93,62,68,81,62
0,0,0,0,0
13,24,29,21,13
75,56,50,75,37
0,0,0,0,0
25,62,87,87,87
56,31,43,43,50
75,6,43,93,56
100,37,56,81,6
51,50,70,45,58
81,43,50,50,50
77,62,76,57,74
0,0,0,0,0
87,18,68,68,31
75,68,81,75,68
85,49,73,60,70
93,100,62,50,18
40,71,70,71,83
93,62,56,68,12
100,43,75,62,68
93,93,81,75,68
66,48,55,56,56
62,56,81,68,37
100,81,87,68,56
68,56,87,37,37
0,0,0,0,0
87,75,62,93,87
26,24,29,22,24
70,74,72,52,56
87,62,75,50,50
66,61,73,46,72
81,43,68,87,50
87,43,43,50,75
87,75,100,75,81
93,81,75,81,68
100,81,56,43,37
87,68,93,87,93
77,68,70,48,72
62,69,82,84,78
56,31,62,62,12
72,72,77,73,68
18,5,2,2,9
62,31,75,87,62
81,56,93,81,87
93,37,81,50,25
0,0,0,0,0
93,37,56,87,37
0,0,0,0,0
63,63,78,66,71
93,31,43,25,18
75,50,81,56,62
89,72,72,66,72
87,31,87,100,50
56,37,56,75,25
93,87,87,87,81
37,0,25,37,0
100,81,100,68,100
75,56,43,62,56
31,81,81,62,87
87,31,43,68,37
63,58,60,61,63
62,100,93,87,43
75,25,93,100,100
87,43,75,50,56
0,0,0,0,0
87,100,87,87,31
68,62,75,43,87
87,37,100,56,31
36,75,56,81,81
100,62,62,37,43
93,48,64,77,98
81,43,37,43,50
75,62,81,68,37
70,51,66,70,53
75,37,50,62,81
0,0,0,0,0
100,68,18,37,31
62,81,62,43,56
87,37,56,75,37
87,62,56,93,43
56,60,68,64,78
75,87,68,43,31
56,18,81,43,87
43,31,87,56,75
48,75,73,53,65
81,81,75,62,43
81,68,61,76,68
100,68,87,68,18
